image_path,label
clean_dataset/fist/02_03_fist_frame_02_03_0139.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0037.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0079.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0076.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0172.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0182.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0187.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0104.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0074.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0100.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0116.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0004.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0193.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0155.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0075.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0008.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0063.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0032.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0081.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0062.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0070.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0151.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0002.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0014.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0186.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0094.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0013.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0026.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0007.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0191.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0084.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0189.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0125.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0142.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0173.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0199.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0025.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0068.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0067.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0122.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0150.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0096.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0166.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0050.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0120.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0003.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0113.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0029.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0124.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0141.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0090.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0027.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0121.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0174.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0103.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0045.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0160.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0190.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0019.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0198.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0132.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0042.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0034.png,fist
clean_dataset/fist/02_03_fist_frame_02_03_0048.png,fist
clean_dataset/up/02_05_thumb_frame_02_05_0015.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0138.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0145.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0046.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0131.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0040.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0065.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0137.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0026.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0104.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0116.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0118.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0129.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0117.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0135.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0033.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0196.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0193.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0018.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0032.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0186.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0133.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0140.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0188.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0187.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0035.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0162.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0132.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0066.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0076.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0090.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0148.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0169.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0037.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0004.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0168.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0064.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0012.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0189.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0101.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0093.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0113.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0075.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0047.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0197.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0094.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0028.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0165.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0123.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0073.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0185.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0134.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0115.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0158.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0070.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0160.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0103.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0003.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0095.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0049.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0024.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0080.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0054.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0052.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0062.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0019.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0191.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0045.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0060.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0173.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0155.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0059.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0014.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0119.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0112.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0002.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0122.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0072.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0096.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0176.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0178.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0091.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0007.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0199.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0086.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0153.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0098.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0088.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0144.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0057.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0106.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0130.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0159.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0139.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0067.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0172.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0107.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0109.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0084.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0092.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0048.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0108.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0016.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0143.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0017.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0071.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0152.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0020.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0146.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0085.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0010.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0100.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0021.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0006.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0128.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0151.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0120.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0147.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0149.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0141.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0110.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0063.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0167.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0171.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0056.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0055.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0058.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0125.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0164.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0183.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0087.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0025.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0126.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0081.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0190.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0097.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0136.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0053.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0031.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0050.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0161.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0027.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0061.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0174.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0079.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0089.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0179.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0039.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0166.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0175.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0041.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0099.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0200.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0142.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0030.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0154.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0195.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0184.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0177.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0034.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0198.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0194.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0182.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0192.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0001.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0044.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0163.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0111.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0157.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0038.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0083.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0170.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0023.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0082.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0036.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0105.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0051.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0127.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0121.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0180.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0005.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0068.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0022.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0078.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0009.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0114.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0074.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0043.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0150.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0069.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0077.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0124.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0042.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0156.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0029.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0011.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0013.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0181.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0102.png,up
clean_dataset/up/02_05_thumb_frame_02_05_0008.png,up
clean_dataset/down/02_10_down_frame_02_10_0185.png,down
clean_dataset/down/02_10_down_frame_02_10_0200.png,down
clean_dataset/down/02_10_down_frame_02_10_0064.png,down
clean_dataset/down/02_10_down_frame_02_10_0033.png,down
clean_dataset/down/02_10_down_frame_02_10_0112.png,down
clean_dataset/down/02_10_down_frame_02_10_0178.png,down
clean_dataset/down/02_10_down_frame_02_10_0187.png,down
clean_dataset/down/02_10_down_frame_02_10_0017.png,down
clean_dataset/down/02_10_down_frame_02_10_0095.png,down
clean_dataset/down/02_10_down_frame_02_10_0036.png,down
clean_dataset/down/02_10_down_frame_02_10_0071.png,down
clean_dataset/down/02_10_down_frame_02_10_0029.png,down
clean_dataset/down/02_10_down_frame_02_10_0084.png,down
clean_dataset/down/02_10_down_frame_02_10_0057.png,down
clean_dataset/down/02_10_down_frame_02_10_0028.png,down
clean_dataset/down/02_10_down_frame_02_10_0037.png,down
clean_dataset/down/02_10_down_frame_02_10_0166.png,down
clean_dataset/down/02_10_down_frame_02_10_0060.png,down
clean_dataset/down/02_10_down_frame_02_10_0055.png,down
clean_dataset/down/02_10_down_frame_02_10_0198.png,down
clean_dataset/down/02_10_down_frame_02_10_0195.png,down
clean_dataset/down/02_10_down_frame_02_10_0068.png,down
clean_dataset/down/02_10_down_frame_02_10_0007.png,down
clean_dataset/down/02_10_down_frame_02_10_0002.png,down
clean_dataset/down/02_10_down_frame_02_10_0051.png,down
clean_dataset/down/02_10_down_frame_02_10_0067.png,down
clean_dataset/down/02_10_down_frame_02_10_0117.png,down
clean_dataset/down/02_10_down_frame_02_10_0086.png,down
clean_dataset/down/02_10_down_frame_02_10_0140.png,down
clean_dataset/down/02_10_down_frame_02_10_0045.png,down
clean_dataset/down/02_10_down_frame_02_10_0164.png,down
clean_dataset/down/02_10_down_frame_02_10_0054.png,down
clean_dataset/down/02_10_down_frame_02_10_0169.png,down
clean_dataset/down/02_10_down_frame_02_10_0097.png,down
clean_dataset/down/02_10_down_frame_02_10_0062.png,down
clean_dataset/down/02_10_down_frame_02_10_0073.png,down
clean_dataset/down/02_10_down_frame_02_10_0031.png,down
clean_dataset/down/02_10_down_frame_02_10_0010.png,down
clean_dataset/down/02_10_down_frame_02_10_0119.png,down
clean_dataset/down/02_10_down_frame_02_10_0127.png,down
clean_dataset/down/02_10_down_frame_02_10_0181.png,down
clean_dataset/down/02_10_down_frame_02_10_0199.png,down
clean_dataset/down/02_10_down_frame_02_10_0039.png,down
clean_dataset/down/02_10_down_frame_02_10_0106.png,down
clean_dataset/down/02_10_down_frame_02_10_0142.png,down
clean_dataset/down/02_10_down_frame_02_10_0115.png,down
clean_dataset/down/02_10_down_frame_02_10_0013.png,down
clean_dataset/down/02_10_down_frame_02_10_0083.png,down
clean_dataset/down/02_10_down_frame_02_10_0047.png,down
clean_dataset/down/02_10_down_frame_02_10_0102.png,down
clean_dataset/down/02_10_down_frame_02_10_0063.png,down
clean_dataset/down/02_10_down_frame_02_10_0162.png,down
clean_dataset/down/02_10_down_frame_02_10_0019.png,down
clean_dataset/down/02_10_down_frame_02_10_0021.png,down
clean_dataset/down/02_10_down_frame_02_10_0118.png,down
clean_dataset/down/02_10_down_frame_02_10_0116.png,down
clean_dataset/down/02_10_down_frame_02_10_0101.png,down
clean_dataset/down/02_10_down_frame_02_10_0081.png,down
clean_dataset/down/02_10_down_frame_02_10_0139.png,down
clean_dataset/down/02_10_down_frame_02_10_0092.png,down
clean_dataset/down/02_10_down_frame_02_10_0082.png,down
clean_dataset/down/02_10_down_frame_02_10_0120.png,down
clean_dataset/down/02_10_down_frame_02_10_0197.png,down
clean_dataset/down/02_10_down_frame_02_10_0121.png,down
clean_dataset/down/02_10_down_frame_02_10_0196.png,down
clean_dataset/down/02_10_down_frame_02_10_0151.png,down
clean_dataset/down/02_10_down_frame_02_10_0188.png,down
clean_dataset/down/02_10_down_frame_02_10_0180.png,down
clean_dataset/down/02_10_down_frame_02_10_0175.png,down
clean_dataset/down/02_10_down_frame_02_10_0156.png,down
clean_dataset/down/02_10_down_frame_02_10_0125.png,down
clean_dataset/down/02_10_down_frame_02_10_0022.png,down
clean_dataset/down/02_10_down_frame_02_10_0165.png,down
clean_dataset/down/02_10_down_frame_02_10_0012.png,down
clean_dataset/down/02_10_down_frame_02_10_0096.png,down
clean_dataset/down/02_10_down_frame_02_10_0172.png,down
clean_dataset/down/02_10_down_frame_02_10_0025.png,down
clean_dataset/down/02_10_down_frame_02_10_0108.png,down
clean_dataset/down/02_10_down_frame_02_10_0122.png,down
clean_dataset/down/02_10_down_frame_02_10_0107.png,down
clean_dataset/down/02_10_down_frame_02_10_0135.png,down
clean_dataset/down/02_10_down_frame_02_10_0079.png,down
clean_dataset/down/02_10_down_frame_02_10_0171.png,down
clean_dataset/down/02_10_down_frame_02_10_0150.png,down
clean_dataset/down/02_10_down_frame_02_10_0003.png,down
clean_dataset/down/02_10_down_frame_02_10_0009.png,down
clean_dataset/down/02_10_down_frame_02_10_0040.png,down
clean_dataset/down/02_10_down_frame_02_10_0124.png,down
clean_dataset/down/02_10_down_frame_02_10_0189.png,down
clean_dataset/down/02_10_down_frame_02_10_0076.png,down
clean_dataset/down/02_10_down_frame_02_10_0194.png,down
clean_dataset/down/02_10_down_frame_02_10_0023.png,down
clean_dataset/down/02_10_down_frame_02_10_0099.png,down
clean_dataset/down/02_10_down_frame_02_10_0133.png,down
clean_dataset/down/02_10_down_frame_02_10_0129.png,down
clean_dataset/down/02_10_down_frame_02_10_0126.png,down
clean_dataset/down/02_10_down_frame_02_10_0110.png,down
clean_dataset/down/02_10_down_frame_02_10_0104.png,down
clean_dataset/down/02_10_down_frame_02_10_0182.png,down
clean_dataset/down/02_10_down_frame_02_10_0128.png,down
clean_dataset/down/02_10_down_frame_02_10_0098.png,down
clean_dataset/down/02_10_down_frame_02_10_0192.png,down
clean_dataset/down/02_10_down_frame_02_10_0030.png,down
clean_dataset/down/02_10_down_frame_02_10_0157.png,down
clean_dataset/down/02_10_down_frame_02_10_0170.png,down
clean_dataset/down/02_10_down_frame_02_10_0168.png,down
clean_dataset/down/02_10_down_frame_02_10_0158.png,down
clean_dataset/down/02_10_down_frame_02_10_0137.png,down
clean_dataset/down/02_10_down_frame_02_10_0159.png,down
clean_dataset/down/02_10_down_frame_02_10_0048.png,down
clean_dataset/down/02_10_down_frame_02_10_0075.png,down
clean_dataset/down/02_10_down_frame_02_10_0109.png,down
clean_dataset/down/02_10_down_frame_02_10_0053.png,down
clean_dataset/down/02_10_down_frame_02_10_0027.png,down
clean_dataset/down/02_10_down_frame_02_10_0087.png,down
clean_dataset/down/02_10_down_frame_02_10_0072.png,down
clean_dataset/down/02_10_down_frame_02_10_0123.png,down
clean_dataset/down/02_10_down_frame_02_10_0146.png,down
clean_dataset/down/02_10_down_frame_02_10_0018.png,down
clean_dataset/down/02_10_down_frame_02_10_0014.png,down
clean_dataset/down/02_10_down_frame_02_10_0161.png,down
clean_dataset/down/02_10_down_frame_02_10_0035.png,down
clean_dataset/down/02_10_down_frame_02_10_0058.png,down
clean_dataset/down/02_10_down_frame_02_10_0065.png,down
clean_dataset/down/02_10_down_frame_02_10_0100.png,down
clean_dataset/down/02_10_down_frame_02_10_0190.png,down
clean_dataset/down/02_10_down_frame_02_10_0144.png,down
clean_dataset/down/02_10_down_frame_02_10_0167.png,down
clean_dataset/down/02_10_down_frame_02_10_0094.png,down
clean_dataset/down/02_10_down_frame_02_10_0088.png,down
clean_dataset/down/02_10_down_frame_02_10_0008.png,down
clean_dataset/down/02_10_down_frame_02_10_0174.png,down
clean_dataset/down/02_10_down_frame_02_10_0041.png,down
clean_dataset/down/02_10_down_frame_02_10_0138.png,down
clean_dataset/down/02_10_down_frame_02_10_0136.png,down
clean_dataset/down/02_10_down_frame_02_10_0069.png,down
clean_dataset/down/02_10_down_frame_02_10_0163.png,down
clean_dataset/down/02_10_down_frame_02_10_0038.png,down
clean_dataset/down/02_10_down_frame_02_10_0177.png,down
clean_dataset/down/02_10_down_frame_02_10_0066.png,down
clean_dataset/down/02_10_down_frame_02_10_0091.png,down
clean_dataset/down/02_10_down_frame_02_10_0114.png,down
clean_dataset/down/02_10_down_frame_02_10_0131.png,down
clean_dataset/down/02_10_down_frame_02_10_0085.png,down
clean_dataset/down/02_10_down_frame_02_10_0145.png,down
clean_dataset/down/02_10_down_frame_02_10_0191.png,down
clean_dataset/down/02_10_down_frame_02_10_0103.png,down
clean_dataset/down/02_10_down_frame_02_10_0074.png,down
clean_dataset/down/02_10_down_frame_02_10_0093.png,down
clean_dataset/down/02_10_down_frame_02_10_0153.png,down
clean_dataset/down/02_10_down_frame_02_10_0046.png,down
clean_dataset/down/02_10_down_frame_02_10_0179.png,down
clean_dataset/down/02_10_down_frame_02_10_0016.png,down
clean_dataset/down/02_10_down_frame_02_10_0155.png,down
clean_dataset/down/02_10_down_frame_02_10_0056.png,down
clean_dataset/down/02_10_down_frame_02_10_0061.png,down
clean_dataset/down/02_10_down_frame_02_10_0059.png,down
clean_dataset/down/02_10_down_frame_02_10_0173.png,down
clean_dataset/down/02_10_down_frame_02_10_0043.png,down
clean_dataset/down/02_10_down_frame_02_10_0001.png,down
clean_dataset/down/02_10_down_frame_02_10_0132.png,down
clean_dataset/down/02_10_down_frame_02_10_0193.png,down
clean_dataset/down/02_10_down_frame_02_10_0034.png,down
clean_dataset/down/02_10_down_frame_02_10_0149.png,down
clean_dataset/down/02_10_down_frame_02_10_0004.png,down
clean_dataset/down/02_10_down_frame_02_10_0005.png,down
clean_dataset/down/02_10_down_frame_02_10_0184.png,down
clean_dataset/down/02_10_down_frame_02_10_0148.png,down
clean_dataset/down/02_10_down_frame_02_10_0111.png,down
clean_dataset/down/02_10_down_frame_02_10_0042.png,down
clean_dataset/down/02_10_down_frame_02_10_0049.png,down
clean_dataset/down/02_10_down_frame_02_10_0015.png,down
clean_dataset/down/02_10_down_frame_02_10_0077.png,down
clean_dataset/down/02_10_down_frame_02_10_0052.png,down
clean_dataset/down/02_10_down_frame_02_10_0050.png,down
clean_dataset/down/02_10_down_frame_02_10_0024.png,down
clean_dataset/down/02_10_down_frame_02_10_0080.png,down
clean_dataset/down/02_10_down_frame_02_10_0147.png,down
clean_dataset/down/02_10_down_frame_02_10_0070.png,down
clean_dataset/down/02_10_down_frame_02_10_0105.png,down
clean_dataset/down/02_10_down_frame_02_10_0020.png,down
clean_dataset/down/02_10_down_frame_02_10_0078.png,down
clean_dataset/down/02_10_down_frame_02_10_0143.png,down
clean_dataset/down/02_10_down_frame_02_10_0044.png,down
clean_dataset/down/02_10_down_frame_02_10_0186.png,down
clean_dataset/down/02_10_down_frame_02_10_0134.png,down
clean_dataset/down/02_10_down_frame_02_10_0130.png,down
clean_dataset/down/02_10_down_frame_02_10_0113.png,down
clean_dataset/down/02_10_down_frame_02_10_0176.png,down
clean_dataset/down/02_10_down_frame_02_10_0141.png,down
clean_dataset/down/02_10_down_frame_02_10_0032.png,down
clean_dataset/down/02_10_down_frame_02_10_0183.png,down
clean_dataset/down/02_10_down_frame_02_10_0011.png,down
clean_dataset/down/02_10_down_frame_02_10_0026.png,down
clean_dataset/down/02_10_down_frame_02_10_0154.png,down
clean_dataset/down/02_10_down_frame_02_10_0160.png,down
clean_dataset/down/02_10_down_frame_02_10_0006.png,down
clean_dataset/down/02_10_down_frame_02_10_0090.png,down
